,ID,compound_id,Smiles,pKi,e0,e1,e2,e3
288,289,CHEMBL460402,CN(CCC=C1c2ccccc2CCc2ccccc21)C(=O)c1ccc(OCCCN2CCCCC2)cc1,6.163675884,0.11681619320868174,-0.06234701330083068,-0.038380682639506336,-0.004429080021998013
289,290,CHEMBL292195,CN(CCCCc1c[nH]cn1)CCC(c1ccc(Cl)cc1)c1ccccn1,8.15490196,-0.06436057901952752,0.0485210228064844,0.07381084053000567,0.0010993264102387682
290,291,CHEMBL264761,C=C(C)C(=O)c1ccc(OCCCN2CCN(C(=O)OCC)CC2)cc1,6.009998765,0.16758307642051865,-0.17275480813070188,0.001765616145274111,0.16559430583293167
291,292,CHEMBL3904359,c1ccc(OC2CCNCC2)cc1,5.400000186,-0.09226111150002672,-0.09021845647108015,0.03243758361325596,0.012182271162630213
292,293,CHEMBL1277491,O=C(O)C1CCN(C2CCC3(C2)C(=O)c2cc(F)ccc2Sc2ccccc23)CC1,6.699991797,0.06388659980930622,-0.08992304912337772,0.091998988028121,-0.07301738416158686
293,294,CHEMBL593103,CN1CCN(c2cc(NCc3ccc(F)cc3)nc(N)n2)CC1,6.0,-0.07683353580585152,0.07724341058203517,0.07318600899555432,0.06605168721365516
294,295,CHEMBL3817898,COc1ccc(C(=O)CCCN2CCc3ccccc3C2)cc1,6.682769023,-0.013619337557929732,-0.11218086914912442,0.07965610099057287,0.08430632692574211
295,296,CHEMBL1278020,COC(=O)C1=CCCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,7.799970733,0.002676041752458825,-0.11379481719155046,0.11317812179613244,-0.04648315401475235
296,297,CHEMBL417215,N[C@H](Cc1ccc(F)cc1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,5.03000014,0.23580511568387666,-0.12034096415139224,-0.075131752196494,0.04123424411533171
297,298,CHEMBL639_NBI921995,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,8.913388445,-0.09166425599623572,0.10253458761257596,0.14074095266622635,-0.13546945112783135
298,299,CHEMBL239744,O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCCC4)CC3)cc2)C(=O)C1,5.800000875,0.18998369814947486,-0.06178483110161205,-0.028059153765077578,-0.04997314809576593
299,300,CHEMBL102925,CCc1ccc(S(=O)(=O)N[C@H]2CCN(CCCOc3ccc(C(=O)C4CC4)cc3)C2)cc1,5.638272164,0.19810592911710284,-0.10762562246356504,-0.06613344112987565,-0.0008762862179656374
300,301,CHEMBL2158777,O=C(O)[C@H](Cc1cccc(C(F)(F)F)c1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,6.799998135,0.19665843851413792,0.04170024388021245,-0.02081773646711704,-0.16569426966845838
301,302,CHEMBL568892,COC(=O)c1ccc(CCCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,7.698970004,0.12819536384474944,-0.06639754707118396,0.021587684367613963,-0.09595529719157951
302,303,CHEMBL1779058,O=C(CCCN1C2C3C4CC5C6C4C2C6C1(O)C53)c1ccc(F)cc1,5.624885315,0.028751371276366924,-0.06895520250164301,0.01753815375496393,0.0021441343518220505
303,304,CHEMBL1915535,CN1CCN(c2cc(NCCC(C)(C)C)ncn2)CC1,5.0,-0.06340637861480469,0.0404449961295915,0.01599799912078823,0.15466245067237866
304,305,CHEMBL494093,CN1CCN(c2nc(N)nc3c2CCc2ccccc2-3)CC1,5.039999924,-0.1462932986288221,0.05487998210870652,0.08094950098576731,0.15356758999906622
305,306,CHEMBL294087,CN[C@@H](C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1)C(C)C,4.459999938,0.1819350543265623,-0.19280267098517023,-0.06620812600293569,0.12124172263378033
306,307,CHEMBL420108,N#Cc1ccccc1S(=O)(=O)N[C@H]1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)C1,5.207608311,0.1928248384938297,-0.08248203364167392,-0.06388997626648867,-0.014525826884707927
307,308,CHEMBL2158831,O=C(O)c1ccccc1CN1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.199970641,0.19040751103024664,0.03177816326609393,-0.0023600611683952844,-0.11954744094450438
308,309,CHEMBL291847,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@@H](N)CC(C)C)CC2)cc1,5.010000098,0.1855048574964544,-0.14824284648011996,-0.06193067098912863,0.13621696947928502
309,310,CHEMBL65518,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)N3CCOCC3)CC2)cc1,5.380000399,0.1878245842578214,-0.1762929577863759,-0.015387115996444989,0.15104055912361836
310,311,CHEMBL3953018,N#Cc1ccc(N2CCN(CCc3ccc(OCCCN4CCCCCC4)cc3)CC2)c2ncccc12,6.0,0.16754040809356685,0.010200109907725415,-0.005663029704505702,0.040753743860801016
311,312,CHEMBL4173260,CN1CCN(CCCCNC(=O)c2cn3ccccc3n2)CC1,5.0,0.01892177629176277,-0.003250162267380542,0.09706026198709783,0.06791387022098018
312,313,CHEMBL2158839,O=C(O)[C@H](Cc1ccccc1F)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.299988938,0.20533639673407533,0.03369465035582225,-0.02333257860823406,-0.1759498501968649
313,314,CHEMBL106596,N#Cc1ccc(-c2ccc(OCCCN3CCCC(O)C3)cc2)cc1,5.110000065,0.05413242218594716,-0.09486265391912684,0.0610478240535461,-0.008920872633206981
314,315,CHEMBL3971383,Clc1ccc2sc(CCCCN3CCc4c(Cl)cccc4C3)nc2c1,6.250906498,0.024705321596365497,0.03964761844895587,0.12105435836374664,0.07689830365909875
315,316,CHEMBL2158822,O=C(O)c1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,8.199970641,0.18392439675297803,-0.003343130475608434,0.006901403365844094,-0.12167255380967558
316,317,CHEMBL1946126,Fc1ccc(OCCCN2CCCN(c3ccc(Cl)cc3)CC2)cc1,6.293282218,0.0789481014069726,-0.1335997830946124,0.1671927920836529,0.047960542334151424
317,318,CHEMBL1277217,O=C(O)C1(F)CCN(C2CCC3(Cc4ccccc4Oc4ccccc43)C2)CC1,6.799998135,0.03546334341648564,-0.14088601197261402,0.12382634258423476,-0.047895295624766285
318,319,CHEMBL59733,N[C@H](Cc1nccs1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,4.0,0.21802895259189967,-0.12186709620036722,-0.07160974823389879,0.08917987863599004
319,320,CHEMBL2158782,Cc1cc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,7.0,0.20410503709999384,0.020386528613687362,-0.03789566256487714,-0.15001696368994571
320,321,CHEMBL2208428,CS(=O)(=O)c1ccccc1C(=O)NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1,6.699991797,0.1617625795208315,0.02595806321669662,-0.029569719207684374,-0.12105265353693698
321,322,CHEMBL1910381,COc1ccc(CN(CCN(C)CCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)c2ccccn2)cc1,8.150028088,0.11455333775086389,0.0796621442106893,-0.03753577554561896,-0.00746895290741744
322,323,CHEMBL1108,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,6.279840697,0.030842364257941995,0.017077712928506784,0.0990616893055731,0.029256993687372702
323,324,CHEMBL260823,Fc1ccc(O[C@H](c2ccccc2)[C@H]2CNCCO2)c(Cl)c1,8.0,-0.11309511231188601,-0.06120805143579092,0.005972603584555264,-0.1379380844503419
324,325,CHEMBL2158786,C[C@](Cc1ccccc1)(C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.0,0.19424723945840489,0.04098679089041001,-0.015540510111555737,-0.16790627144341197
325,326,CHEMBL372588,O=C(O)Cc1ccc2c(c1)/C(=C\CN1CCC(Cc3ccccc3)CC1)c1ccccc1CO2,7.698970004,0.10197070062114018,-0.05815619727792503,0.018503285961988396,-0.09407516151165843
326,327,CHEMBL1729417,COc1ccc(N2CCN(CCCNC(=O)Cn3c(=O)c4cccn4c4c(C)ccnc43)CC2)cc1,6.0,0.1740402979969363,0.07565249684979876,-0.03929226827713594,-0.0099155390647801
327,328,CHEMBL2207670,CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(C#N)c(Cl)c4)CC3)c[nH]c(=O)c2c1,6.599997654,0.19073789640536443,0.09747355504357896,-0.0931982946955895,-0.11554590544051907
328,329,CHEMBL411293,Cc1ccc2c(-c3nnc(SCCCN4CCc5nc6cc(C(F)(F)F)ccn6c5CC4)n3C)cccc2n1,6.099999035,0.15271317025716233,0.2433789426215884,-0.04778914654843674,0.05091156727861512
329,330,CHEMBL187367,c1ccc(Cc2ccccc2OCCCN2CCCC2)cc1,8.0,-0.07395936870090065,-0.1807266432617491,0.1321861230979352,-0.002158250880190638
330,331,CHEMBL3936289,CN1CC[C@H]2CC(=O)[C@H](Cc3ccccc3)[C@H]3CCC[C@@H]1[C@H]23,5.0,-0.0884353393893737,-0.08656277517105036,0.034466815502601354,-0.07234142729924066
331,332,CHEMBL3753985,CN1CCN(c2nc(NCCc3ccccc3)nc3c2-c2ccccc2CC3)CC1,5.729999332,-0.03717507147628315,0.0949304094614147,0.08194381986084635,0.05502680139346274
332,333,CHEMBL404956,Cc1cc(F)ccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,8.0,-0.12369542253153813,-0.07149122470351515,-0.03127773124898446,-0.12089042856922694
333,334,CHEMBL256471,Cc1nc2cc3c(cc2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,5.800000875,0.1089691375969393,0.24442081465357152,-0.03695050397703025,0.15856011722058233
334,335,CHEMBL282424,Fc1ccccc1N1CCN(Cc2c[nH]c3ncccc23)CC1,5.0,-0.06557884457342857,-0.016903435157731076,0.08657166152412576,0.10903228928869341
335,336,CHEMBL402143,COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(F)cc2)CC1,6.427128398,0.09332354328352731,-0.05282992031139817,0.0319599373304198,-0.045274868764913004
336,337,CHEMBL2208431,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c(=O)c2ccccc12,8.199970641,0.16517846386052606,0.09722655396995242,-0.04393640224394286,-0.12161608957233079
337,338,CHEMBL1767143,COC(=O)c1ccc(Cc2nn(C[C@H]3CCCN3C)c(=O)c3ccccc23)cc1,6.199998172,-0.050691320796177046,0.12277421224948361,0.08582731549528089,-0.12397391813310127
338,339,CHEMBL64253,CCCCCC(=O)c1ccc(OCCCN2CCN(CC3CC3)CC2)cc1,5.650000221,0.16101520037716135,-0.20090834462613508,-0.008349791469771023,0.15941248511073516
339,340,CHEMBL3752972,COc1ccc(CNc2nc3c(c(N4CCN(C)CC4)n2)-c2ccccc2CC3)cc1,5.969999718,-0.01707774984703661,0.09846032334149234,0.04497086620496359,0.027847606941641706
340,341,CHEMBL1084132,c1ccc(N2CCN(CC3CCCCN3)C2)cc1,5.599999383,-0.014839116602663295,-0.10028589174150258,0.13860715289825845,0.060261036308040146
341,342,CHEMBL3094130,c1cc2c(cc1OCCCN1CCCCC1)CCNCC2,5.899998417,0.011958388368739003,-0.13233910384595535,0.1136594282712026,0.12371824256999436
342,343,CHEMBL64247,CCOC(=O)N1CCN(CCCOc2ccc(C(=O)c3ccc(C(C)(C)C)cc3)cc2)CC1,6.250001023,0.15846299794382027,-0.10566909836951482,-0.05303813515898108,0.046387710817314055
343,344,CHEMBL270177,CC1NC(N)=Nc2cccc(Cl)c21,5.958607315,-0.08526982315202063,0.020931845861029984,-0.040636490764028164,0.046768274357110236
344,345,CHEMBL255619,Cc1ncoc1-c1nnc(SCCCN2CCc3cc4nc(CC5CC5)oc4cc3CC2)n1C,5.499999679,0.14337220240338405,0.2246672442536716,-0.04868493980863799,0.1484685046984951
345,346,CHEMBL726_NBI283936,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,7.86468387,0.04251204142788077,-0.058856975559572804,0.09317463746335403,0.01636547398278064
346,347,CHEMBL61231,CCOC(=O)N1CCN(CCCOc2ccc(C(=O)CC(C)C)cc2)CC1,6.030002001,0.16005263499102712,-0.1872576047727579,-0.04650889329022424,0.15780009018575308
347,348,CHEMBL60189,N[C@H](Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,4.920000157,0.22068376031047235,-0.06975265476723327,-0.08176314340884125,-0.011126071576677344
348,349,CHEMBL366925,COC(=O)N(O)CCC#Cc1ccc(OCCCCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,8.300162274,0.15466706874613628,-0.007905173891333451,-0.06682206453958277,-0.03674925900270985
349,350,CHEMBL105967,N#Cc1ccc(-c2ccc(OCCCN3CCCNCC3)cc2)cc1,5.410000162,0.05087452449268042,-0.08877014376131508,0.0545807590732761,0.022459912598993752
350,351,CHEMBL476108,O=C(CCCN1CCCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,6.724458312,0.09263339773904847,-0.10413987128811841,0.15639886880853418,0.07301327445911153
351,352,CHEMBL559557,CN(CCc1ccccc1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,8.619788758,0.008200269673963888,0.13381350735152167,0.1470725645573173,-0.09386289271451499
352,353,CHEMBL2146802,CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,9.040005162,-0.015948002297271602,0.13091565157638907,0.19569725840947408,-0.1339536577665606
353,354,CHEMBL2171021,Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)c4cccc(S(C)(=O)=O)c4)CC3)CC2)c1Cl,7.599980365,0.19419399343108099,0.026256902123817996,-0.04894379157617692,-0.09701093806845895
354,355,CHEMBL2171033,O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.500038134,0.2005359429675639,0.01445927117460893,-0.036595376970354546,-0.16659955538879492
355,356,CHEMBL43064,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,8.064391981,-0.06096640929183703,-0.1343902735342786,0.08155913104112458,-0.06580399301731006
356,357,CHEMBL257524,CCc1nc2cc3c(c(C)c2o1)CCN(C(C)CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,5.599999383,0.1404160528305685,0.2844090456512354,-0.08240328206634834,0.060511780819277376
357,358,CHEMBL94454_NBI70143,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,8.568636236,-0.03735126680909095,0.14842040308692384,0.14819657196836553,-0.07233294201222346
358,359,CHEMBL1946255,Clc1ccc(N2CCCN(CCCc3nc4ccccc4s3)CC2)cc1,6.177178355,0.054893110272355626,-0.031157333256705912,0.1237958337609844,0.0721223745158428
359,360,CHEMBL1092597_NBI79309,COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2ccccc21,9.0,-0.26122601241816024,0.08299081031408741,-0.2912952413426281,0.09856785793499567
360,361,CHEMBL431172,CCCCCC(=O)c1ccc(OCCCN2CCN(S(C)(=O)=O)CC2)cc1,4.579999999,0.13485991997792765,-0.21893674865910445,-0.005491387235553769,0.19603065320578206
361,362,CHEMBL1625084,Clc1ccccc1OCCCCN1CCNCC1,5.0,-0.022935267153467907,-0.09089397727554485,0.11958792028425956,0.06175057727594951
362,363,CHEMBL1092651_NBI79500,COc1nccnc1CC1=C(CCN(C)C)Cc2cc(F)ccc21,9.096910013,-0.22692676437864776,0.08806887637628502,-0.17509438953524054,0.12311431669041087
363,364,CHEMBL3752195,COc1ccc(CNc2nc(-c3ccccc3)cc(N3CCN(C)CC3)n2)cc1,5.280000381,-0.05704057836106853,0.09209309021753323,0.05425476631860627,0.018911914794925554
364,365,CHEMBL1222623,CC(C)(CN1CCCN(C2=Cc3ccccc3Cn3ccnc32)CC1)C(=O)O,7.299988938,-0.0442996890080798,0.039059532243508936,0.15314761152334583,0.06180710855910302
365,366,CHEMBL1125,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1,7.657577319,-0.13229456656631175,0.03501901556190554,0.04029535986800009,0.10490712916545071
366,367,CHEMBL1923522,CN1CCN(c2nc(N3CCCC3)c3cnn(C)c3n2)CC1,7.208802395,-0.07458576116634968,0.07745419788766658,0.03778980742706023,0.1519089599198512
367,368,CHEMBL595180,CN1CCN(c2cc(NCc3c(Cl)cccc3Cl)nc(N)n2)CC1,6.0,-0.053345463564083116,0.09440339605536828,0.029335020492553373,0.08549135929702638
368,369,CHEMBL393718,CCOc1cc(CN2CCC(Nc3nc4cc(S(N)(=O)=O)ccc4o3)CC2)ccc1OC,6.283996656,0.12818159592926148,0.09237631695326791,-0.013029432054624375,-0.031890100357826884
369,370,CHEMBL3104092,CN1CCc2c(c3cccc4c3n2Cc2ccccc2C4)C1,7.319393034,-0.24116682665428335,-0.0035455924480988876,0.024001960667968305,0.06040225417822583
370,371,CHEMBL256652,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)N(C)C(=O)CO6)n3C)cccc2n1,6.599997654,0.1875850697838487,0.2281718884001289,-0.08111455971403618,0.051805881444321564
371,372,CHEMBL59870,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C)CC2)cc1,5.330000131,0.2134071061523419,-0.05462566316880964,-0.13054278257450652,0.05645000145334717
372,373,CHEMBL15928,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,5.0,0.07937787677668807,0.09502667679423672,-0.08786077295125289,-0.017969843974728544
373,374,CHEMBL65849,CN(C)CCCNc1c2c(nc3ccccc13)CCCCC2,5.113734941,-0.15531529191314433,0.039372708307308525,0.019971762784755088,0.1150873261139025
374,375,CHEMBL1403257,C1CCN(c2nc(N3CCCC3)nc(N3CCNCC3)n2)C1,5.720000164,-0.03472281130481227,0.03406639488367585,0.06490769314859755,0.11608335499634681
375,376,CHEMBL3819434,OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCCc1nc2ccccc2s1,6.729077697,0.0898825994468224,0.007741876494890163,0.08733177079964079,-0.02787007480574797
376,377,CHEMBL264418,Fc1cccc(O[C@H](c2ccccc2)[C@H]2CNCCO2)c1F,8.0,-0.11635815240375777,-0.08165991315568047,-0.023484594657066198,-0.12010370410351169
377,378,CHEMBL2158790,Cc1c(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(Cl)c1Cl,7.500038134,0.20665004831769984,0.07022911266572399,-0.05525396912511318,-0.14397666018705257
378,379,CHEMBL569270,CNc1cc(-c2csc(N(C)C(=O)c3ccc(F)cc3)n2)ncn1,5.0,-0.07333132433716634,0.10936762987501705,-0.0788522841545105,0.021428379898619603
379,380,CHEMBL2171041,CN(C)c1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.599980365,0.22174655984106817,0.04598166200377201,-0.08130309260314787,-0.14663357081157047
380,381,CHEMBL4170001,CO[C@@H]1CCCN(Cc2nc(-c3cccc(Oc4ccccc4)c3)oc2C)C1,5.486116814,-0.024943607337236336,0.06323235141227851,-0.011631594839850452,-0.055105510346585895
381,382,CHEMBL2158827,O=C(O)Cc1ccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,7.7000571,0.19354116463451607,0.005841606411258365,-0.014033948907376423,-0.09294372464997366
382,383,CHEMBL2112461,C[C@@]1(O)CCN(CCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1,5.410000162,0.02298505288599526,-0.08018636696663035,0.055310565861343475,0.03059167802775568
383,384,CHEMBL194206,COc1ccc(NC(=O)N2CCN(c3ccc(F)cc3)CC2)cc1N1CCN(C)CC1,5.0,0.08320712455178281,-0.026620891136827838,-0.03683383179705341,0.04299265139368232
384,385,CHEMBL429914,C[C@@H]1CCCN1CCc1ccc(OCc2ccccc2)cc1,6.0,-0.06656518539205364,-0.08255561348399325,0.05781081230598182,-0.04478237607136716
385,386,CHEMBL3806255,CC(C)CN/C(=N/C#N)NC[C@H]1CC[C@H](c2c[nH]cn2)C1,5.057991947,-0.008036465590560204,0.0683668418555695,-0.006560374505761425,0.04532124073124957
386,387,CHEMBL272302,CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccnc2)n1C)CC3,5.599999383,0.1248528499303528,0.26672004231662694,-0.014231831765541238,0.14565881308672698
387,388,CHEMBL62421,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@@H](C)N)CC2)cc1,4.449999987,0.1766202157650161,-0.2141586857731621,-0.04091603729861809,0.19751043212018982
388,389,CHEMBL2158770,N#Cc1cccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,7.599980365,0.1990674988236775,0.04806669446765018,-0.030596296660213865,-0.17004588654670966
389,390,CHEMBL2207666,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccccc12,8.400007822,0.17377666053529456,0.07063772740881287,-0.03541596575389891,-0.146138535964022
390,391,CHEMBL2171215,O=C(NS(=O)(=O)Cc1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.299988938,0.20488303010316375,-0.0010318018978214517,-0.04028104156242017,-0.12688953446864953
391,392,CHEMBL1767159,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(Cc2ccc(OCCCN3CCCCCC3)cc2)CC1,7.299988938,0.17497694319522464,0.08365598898145428,-0.00398307647727561,-0.08027464950069609
392,393,CHEMBL106545,CN[C@@H]1CCN(CCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1,5.430000268,0.02423843100267694,-0.0813036696407856,0.02363355575775792,-0.014725353650204895
393,394,CHEMBL1940403,OC1(c2ccc(Cl)cc2)CCN(CCCSc2ccc(F)cc2)CC1,6.93930216,0.062330615797581326,-0.07443774383288049,0.15962319430901228,0.021523689715994256
394,395,CHEMBL319231,CC(=O)c1ccc(OCCCN2CC[C@H](N)C2)cc1,4.022878745,0.0065307367881658335,-0.14675228211202232,0.07175653594672195,0.09242263216889089
395,396,CHEMBL3092650,O=C1CCCN1c1ccc(Oc2ccc3c(c2)CCN(C2CCC2)CC3)nc1,5.599999383,0.06536518603682509,-0.026193594166319785,0.05330327296560749,0.02500713741730811
396,397,CHEMBL321709,O=C(c1ccc(OCCCN2CC[C@H](NS(=O)(=O)c3ccc(Br)cc3)C2)cc1)C1CC1,5.823908741,0.1810069101393773,-0.1265342565671689,-0.03535487472597217,-0.008580482936580886
397,398,CHEMBL62592,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@@H](N)C(C)C)CC2)cc1,4.719999936,0.1852485806914617,-0.16892445505922657,-0.056895844968541866,0.17589360727041425
398,399,CHEMBL63632,CCCCCC(=O)c1ccc(OCCCN2CCN(S(=O)(=O)c3ccc(C#N)cc3)CC2)cc1,4.869999962,0.20279445567306265,-0.12399224659068626,-0.05871868955435405,0.09037647132345389
399,400,CHEMBL2171030,Cc1ccc(C(=O)N2CCC(N3CC[C@H](Oc4ccc(Cl)c(C)c4Cl)C[C@@H]3C(=O)O)CC2)cc1,5.200000237,0.17421528857342755,0.028581269489660818,-0.028157621300671114,-0.10444768485600239
400,401,CHEMBL462605_NBI921992,Clc1ccc(CCCOCCCN2CCCCC2)cc1,5.94000137,0.04016031313245113,-0.10774004125187768,0.13016236114088367,0.07290739640855186
401,402,CHEMBL320178,CCOC(=O)N1CCN(CCCOc2ccc(-c3ccc(C#N)cc3)cc2)CC1,6.799998135,0.15126357514952946,-0.11971911655362392,-0.00612540296060294,0.07374171215522704
402,403,CHEMBL255158,Cc1ncccc1-c1nnc(SCCCN2CCc3ccc4oc(C(F)(F)F)nc4c3CC2)n1C,5.499999679,0.14619273201425786,0.2346877057980739,-0.032727419192299795,0.09733380049357497
403,404,CHEMBL105071,CC(C)(C)c1ccc(S(=O)(=O)N[C@H]2CCN(CCCOc3ccc(C(=O)C4CC4)cc3)C2)cc1,5.638272164,0.18936657014601974,-0.08521101551482603,-0.06776457728454745,-0.01310351671807644
404,405,CHEMBL2171026,O=C(c1ccc(-c2nn[nH]n2)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.500038134,0.16831353096046114,0.050718692795391845,-0.010232299954465533,-0.06701462237562925
405,406,CHEMBL318801,N#Cc1ccc(-c2ccc(OCCCN3CC[C@H](O)C3)cc2)cc1,5.250000251,0.035389556741317114,-0.10677664361165905,0.06174148539623046,0.0015474241893957176
406,407,CHEMBL1923529,c1ccc2c(c1)nc1n(CCN3CCCCC3)cnn21,5.579999668,-0.07521833214889141,0.03251648887395005,0.19553662908162878,0.10711448363271109
407,408,CHEMBL3805431,N#C/N=C(/NCCSc1ccccc1)NC[C@H]1CC[C@@H](c2c[nH]cn2)C1,5.168770306,0.05144121055561645,0.0710872286617455,-0.01651723046013574,-0.006449575046571713
408,409,CHEMBL2207664,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)cc3C(F)(F)F)CC2)c1Cl,8.0,0.14844607768698082,0.06013100811327668,-0.037104448996412465,-0.08073456483778987
409,410,CHEMBL271280,Cc1ncoc1-c1nnc(SCCCN2CCc3cc4nc(C5CC5)oc4cc3CC2)n1C,5.499999679,0.12928730227883978,0.2312217684596778,-0.04168377735478812,0.13434922914281416
410,411,CHEMBL2158817,O=C(O)C(c1ccccc1)N1CCO[C@@H](CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,7.7000571,0.17208329319885166,-0.01551767581770129,-0.02032015016519437,-0.11692096809084339
411,412,CHEMBL3952251,O=C(CCCN1CCc2ccccc2CC1)c1ccc(Cl)cc1,5.981885228,-0.004315410836846029,-0.10232490802129046,0.14512695958625088,0.07681874837553683
412,413,CHEMBL1923524,Cc1cccc2c(CCN)cn(Cc3ccccc3)c12,6.270001453,-0.1908277784401602,-0.010654144718296163,0.020218338046493405,0.014844650509285613
413,414,CHEMBL272297,Cc1cc(-c2nc3c4c(ccc3o2)CCN(CCCSc2nnc(-c3ocnc3C)n2C)CC4)n(C)n1,5.499999679,0.1287075424549134,0.27652902140625063,-0.07499063629694308,0.08514054320717042
414,415,CHEMBL403804,CCc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,5.599999383,0.1254005678454289,0.23822719757418534,-0.04650335317945271,0.15293487473797368
415,416,CHEMBL1910383,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,6.650004101,0.0679972994586523,-0.05096976520373265,0.027582560735219735,-0.06127684690222407
416,417,CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,6.318758763,0.0391853416440516,0.05163114889953986,-0.007697402989152895,-0.13258890104247437
417,418,CHEMBL167223,CC(C1=C(CCN(C)C)Cc2cc(Cl)ccc21)c1ccccn1,9.090016305,-0.2861741318705371,0.06856317585231456,-0.2153070294300355,0.040202767612749074
